ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
87934,"Deborah Lynn ""Debra"" Ochs (-Asay)",F,22,170,55,United States,USA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
87942,Christa ckl,F,44,168,66,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
87951,Jennifer Lynn O'Donnell,F,18,175,81,United States,USA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
88507,Iwona Maria Okrzesik,F,20,164,60,Poland,POL,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
88514,Zehra ktem,F,32,NA,NA,Turkey,TUR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
88516,Toyoko Oku,F,22,162,54,Japan,JPN,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
88742,Amy Lee Oliver,F,25,173,62,Great Britain,GBR,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
90067,Ai Ouchi,F,21,162,58,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
90470,Zdenka Padevtov (-Rouskov),F,21,166,54,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
90743,Kateryna Borysivna Palekha,F,23,167,65,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
90743,Kateryna Borysivna Palekha,F,31,167,65,Ukraine,UKR,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
90850,Helen Palmer,F,29,171,66,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
90901,Nadejda Palovandova (-Toma),F,20,NA,NA,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
91008,Purnama Pandiangan,F,23,NA,NA,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
91596,Park Seong-Hyeon,F,21,170,72,South Korea,KOR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,Gold
91596,Park Seong-Hyeon,F,25,170,72,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,Silver
91633,Park Yeong-Suk,F,23,157,48,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,NA
91651,"Denise Parker (Knudson-, -Smith)",F,14,165,59,United States,USA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
91651,"Denise Parker (Knudson-, -Smith)",F,18,165,59,United States,USA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
91651,"Denise Parker (Knudson-, -Smith)",F,26,165,59,United States,USA,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
91732,Reena Prnat,F,18,167,54,Estonia,EST,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
92109,Gillian Patterson,F,16,165,59,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
92325,Anastasiya Vladyslavivna Pavlova,F,21,172,53,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
92625,Erna Rahbek Pedersen (-Wienecke),F,45,172,NA,Denmark,DEN,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
92862,Catherine Pellen,F,31,175,73,France,FRA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
93412,Yaremis Prez Ruz,F,19,168,60,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
93516,Kseniya Vitalyevna Perova,F,23,169,77,Russia,RUS,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
93516,Kseniya Vitalyevna Perova,F,27,169,77,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
93668,Erika Kristina Persson-Nordlander,F,23,174,73,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
93668,Erika Kristina Persson-Nordlander,F,27,174,73,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
93668,Erika Kristina Persson-Nordlander,F,31,174,73,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
94295,Alla Peunova,F,32,169,NA,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
94375,Cornelia Pfohl (-Griem),F,21,175,58,Germany,GER,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
94375,Cornelia Pfohl (-Griem),F,25,175,58,Germany,GER,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
94375,Cornelia Pfohl (-Griem),F,29,175,58,Germany,GER,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
94375,Cornelia Pfohl (-Griem),F,33,175,58,Germany,GER,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
94527,Khatuna Phutkaradze-Narimanidze,F,26,175,79,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
94527,Khatuna Phutkaradze-Narimanidze,F,30,175,79,Georgia,GEO,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
94527,Khatuna Phutkaradze-Narimanidze,F,34,175,79,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
94527,Khatuna Phutkaradze-Narimanidze,F,42,175,79,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
94871,Olga Mikhaylovna Pilipova,F,20,175,63,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
95206,Sylvie Pissis,F,37,170,70,France,FRA,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
95268,Mari Piuva,F,23,174,72,Finland,FIN,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
95499,Yelena Plotnikova,F,23,161,50,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
95711,Jutta Anneli Poikolainen (Vhoja-),F,25,176,64,Finland,FIN,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
96552,Katja Brix Poulsen,F,23,175,73,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
96812,Terezia Octavia Preda,F,24,169,68,Romania,ROU,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
96977,Vladlena Priestman (Kolesnykova-),F,32,170,68,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
97338,Evangelia Psarra,F,26,172,63,Greece,GRE,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
97338,Evangelia Psarra,F,30,172,63,Greece,GRE,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
97338,Evangelia Psarra,F,34,172,63,Greece,GRE,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
97338,Evangelia Psarra,F,38,172,63,Greece,GRE,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
97338,Evangelia Psarra,F,42,172,63,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
97633,Rina Dewi Puspitasari,F,18,167,50,Indonesia,INA,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
97633,Rina Dewi Puspitasari,F,22,167,50,Indonesia,INA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
97755,Qi Yuhong,F,26,166,78,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
98891,Ulla Margit Rantala (Rajakisto-),F,27,173,58,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,NA
99257,Shamoli Ray,F,22,NA,NA,Bangladesh,BAN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
99965,Ana Mara Rendn Martnez,F,22,160,63,Colombia,COL,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
99965,Ana Mara Rendn Martnez,F,26,160,63,Colombia,COL,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
99965,Ana Mara Rendn Martnez,F,30,160,63,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
100217,Erika Reyes Evaristo,F,26,164,73,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
100225,Mara Reyes,F,32,NA,NA,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
100602,Elena Richter,F,23,174,67,Germany,GER,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
100756,Ilse Martha Ries-Hotz,F,39,157,57,Luxembourg,LUX,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
101347,Esther Robertson (-Candotti),F,31,170,59,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,NA
101434,Eileen Robinson,F,33,170,64,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,NA
101574,Ika Yuliana Rochmawati,F,19,165,52,Indonesia,INA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
101574,Ika Yuliana Rochmawati,F,23,165,52,Indonesia,INA,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
101574,Ika Yuliana Rochmawati,F,27,165,52,Indonesia,INA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
102201,Ada Nabila Romn Arroyo,F,20,169,64,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
102201,Ada Nabila Romn Arroyo,F,24,169,64,Mexico,MEX,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,Silver
102201,Ada Nabila Romn Arroyo,F,28,169,64,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
102268,Elpida Romantzi,F,23,167,53,Greece,GRE,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
102268,Elpida Romantzi,F,27,167,53,Greece,GRE,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
102326,Mara Teresa Romero Martnez,F,41,168,NA,Spain,ESP,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
102340,Sigrid Romero Duque,F,19,164,57,Colombia,COL,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
102498,Gloria M. Rosa,F,30,NA,NA,Puerto Rico,PUR,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
103035,Ruth E. Rowe,F,37,185,63,United States,USA,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,NA
103652,Zebinisso Sanginovna Rustamova,F,21,156,52,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,Bronze
103885,Luann Marie Ryon,F,23,175,72,United States,USA,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,Gold
104161,Olena Anatolivna Sadovnycha,F,28,168,60,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,Bronze
104161,Olena Anatolivna Sadovnycha,F,32,168,60,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
104353,Luiza Saidiyeva,F,22,162,42,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
104379,Nurfitriyana Saiman-Lantang,F,26,159,51,Indonesia,INA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
104379,Nurfitriyana Saiman-Lantang,F,30,159,51,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
104379,Nurfitriyana Saiman-Lantang,F,34,159,51,Indonesia,INA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
104970,Sambuugiin Oyuuntsetseg,F,23,168,70,Mongolia,MGL,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
105226,Natalia Snchez Echeverri,F,25,166,63,Colombia,COL,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
105226,Natalia Snchez Echeverri,F,33,166,63,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
105758,Maydenia Sarduy Gonzlez,F,20,170,61,Cuba,CUB,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
105877,Guendalina Sartori,F,27,169,90,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
106057,Minako Sato-Hokari,F,20,165,55,Japan,JPN,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,NA
106057,Minako Sato-Hokari,F,28,165,55,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,NA
106134,Marjory Saunders,F,59,162,NA,Canada,CAN,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
106489,Karen Patricia Scavotto,F,18,167,54,United States,USA,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
106739,"Johanna Margrietha ""Rieta"" Schenk",F,47,NA,NA,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
107608,Brengre Simone Rolande Schuh,F,20,164,53,France,FRA,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
107608,Brengre Simone Rolande Schuh,F,24,164,53,France,FRA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
107608,Brengre Simone Rolande Schuh,F,28,164,53,France,FRA,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
108673,Olqa Senyuk,F,25,175,53,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
108688,Seo Hyang-Sun,F,17,171,67,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,Gold
108782,Kateryna Valerivna Serdiuk (-Sumko),F,17,185,80,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
109110,Shagdaryn Byambasren,F,26,169,70,Mongolia,MGL,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
109299,Sumangala Sharma,F,17,165,53,India,IND,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
110055,Shue Meei-Shya,F,23,157,NA,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
110086,Margaret Ann Shurrock,F,38,170,60,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,NA
110086,Margaret Ann Shurrock,F,42,170,60,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
110164,Lidiya Yurivna Sichenikova,F,19,183,69,Ukraine,UKR,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
110164,Lidiya Yurivna Sichenikova,F,23,183,69,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
110945,Sin Song-Hui,F,22,NA,NA,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
111524,Birgit Inga-Lena Sjholm (Svensson-),F,29,170,54,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,NA
111547,Jenny Christina Sjwall,F,17,171,61,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
111547,Jenny Christina Sjwall,F,20,171,61,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
111547,Jenny Christina Sjwall,F,24,171,61,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
111655,"Melanie Skillman (Soltysik-, -Hull)",F,33,155,59,United States,USA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
112452,"Adriana Gerarda Antonia Maria ""Anita"" Smits",F,21,170,68,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
112643,Magorzata Sobieraj (-wienczek),F,21,176,70,Poland,POL,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
112643,Magorzata Sobieraj (-wienczek),F,25,176,70,Poland,POL,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
112780,Sok Chang-Suk,F,17,166,69,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
113070,Son Hye-Yong,F,28,165,63,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
114532,"Brit Stav (Rolseth-, -Hoen)",F,28,164,59,Norway,NOR,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
114956,Inna Yakovlevna Stepanova,F,22,176,63,Russia,RUS,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
114956,Inna Yakovlevna Stepanova,F,26,176,63,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
115587,Tsvetanka Stoycheva,F,20,174,63,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
116591,Leane Suniar,F,28,163,63,Indonesia,INA,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,NA
116690,Mon Redee Sut Txi,F,22,167,64,Malaysia,MAS,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
116741,Cheryl A. Sutton (Fowler-),F,41,160,72,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
116760,Katri Johanna Suutari,F,24,172,73,Finland,FIN,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
116772,Suvdyn Tuul,F,18,170,64,Mongolia,MGL,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
116909,Sally Svendelin,F,32,166,64,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
117175,Chekrovolu Swuro,F,29,171,73,India,IND,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
117181,Hashim Nurul Syafiqah,F,18,170,55,Malaysia,MAS,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
117206,Carol Sykes (-Crich),F,30,165,NA,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
117472,Maria Szeliga (-Palczak),F,27,169,56,Poland,POL,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
117484,Marina Szendey,F,21,181,58,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
117559,Margit Szobi,F,29,163,52,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
117592,Jadwiga Szosler-Wilejto,F,23,175,67,Poland,POL,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,NA
117592,Jadwiga Szosler-Wilejto,F,27,175,67,Poland,POL,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,NA
117592,Jadwiga Szosler-Wilejto,F,31,175,67,Poland,POL,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
117646,Irena Szydowska,F,44,168,74,Poland,POL,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,Silver
117646,Irena Szydowska,F,48,168,74,Poland,POL,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,NA
118299,Tan Ya-Ting,F,18,158,53,Chinese Taipei,TPE,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
118299,Tan Ya-Ting,F,22,158,53,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
118646,Merrellyn Tarr (Churchman-),F,36,167,58,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,NA
118715,Karoline Lusitania Tatafu,F,18,176,70,Tonga,TGA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
119384,Maria Rachele Testa,F,36,NA,NA,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
119694,Georcy-Stphanie Thiffeault Picard,F,25,176,78,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
119708,Thin Thin Khaing,F,26,160,57,Myanmar,MYA,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
120400,Kristina Vladimirovna Timofeyeva,F,18,160,43,Russia,RUS,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
120897,Jessica Tomasi,F,26,152,46,Italy,ITA,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
121026,Elena Tonetta,F,20,176,65,Italy,ITA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
121563,Carole Mary Toy,F,28,164,61,Australia,AUS,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,NA
121563,Carole Mary Toy,F,32,164,61,Australia,AUS,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
121744,Aurore Trayan,F,24,168,63,France,FRA,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA
121812,Michelle Tremelling,F,31,165,89,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
122236,"Charlotte ""Lotti"" Tschanz",F,47,174,58,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
122252,Tsedendorjiin Bazarsren,F,23,167,59,Mongolia,MGL,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA
122291,Pem Tshering,F,16,NA,NA,Bhutan,BHU,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
122294,Karma Tshomo,F,18,NA,NA,Bhutan,BHU,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,NA
122544,Maureen Tuimalealiifano,F,41,175,70,Samoa,SAM,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
122608,Margaret Tumusiime,F,38,165,67,Uganda,UGA,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA
122636,Yana Tunyantse,F,23,NA,NA,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
122856,Yelena Yevgenyeva Tutachikova-Dostay,F,27,157,50,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,NA
